# RSI,MACD,MACD,MACD,WILLR,STOCH,STOCH,STOCHRSI,STOCHRSI,CCI,ROC,OBV,AD,MOM,SMA,WMA,EMA,TSF,BBANDS,BBANDS,BBANDS,TEMA,ADX,MFI,ATR,DS5,DS10,DW5,DW10,OCRSI
3.926801957454384961e+01,-2.539643267816501293e+00,-2.134702529225142253e+00,-4.049407385913590396e-01,-9.137737961926096375e+01,2.157219147811472126e+01,2.437571802161066969e+01,1.678212487951360643e+01,2.816107906356655022e+01,-1.061242510249133204e+02,-6.187256709690647227e+00,1.723120929000000000e+09,-4.966981737622077465e+08,-1.510000000000002274e+01,2.338580000000003452e+02,2.317238181818632370e+02,2.326986997107479738e+02,2.260326666666664437e+02,2.339155636198088644e+02,2.303180000000008079e+02,2.267204363801927514e+02,2.286659968036758244e+02,2.609212802622074534e+01,3.020092659064844298e+01,5.917194114772856395e+00,9.940603860749015475e-01,9.790129052672974508e-01,9.964659082003745061e-01,9.880296371619153861e-01,4.261509755453256076e+01
3.589960061934527857e+01,-2.963307346131244913e+00,-2.410904134860509807e+00,-5.524032112707351061e-01,-9.539505574406197752e+01,2.157354492658631884e+01,1.926562187200160636e+01,0.000000000000000000e+00,1.843182648382535405e+01,-1.282339664505271060e+02,-6.304772189226238055e+00,1.716353776000000000e+09,-5.008197319679690003e+08,-1.518000000000000682e+01,2.323400000000003729e+02,2.302205454545905638e+02,2.314062088542483480e+02,2.245686666666666156e+02,2.319931379018476889e+02,2.286900000000007935e+02,2.253868620981538982e+02,2.266413052506180463e+02,2.725152775751994838e+01,2.567302738139850149e+01,5.841680249431939309e+00,9.864445318990739953e-01,9.709477489885497414e-01,9.886233160664319453e-01,9.798864803944967727e-01,4.166852953712641749e+01
4.352357146430255597e+01,-2.400313624849189864e+00,-2.407373964856736492e+00,7.060340007546628271e-03,-7.033333333333338544e+01,2.669220971039502999e+01,3.643528923757259008e+01,1.000000000000000000e+02,3.892737495983811158e+01,-8.086997193638964632e+01,-4.102180063238480834e+00,1.725448274000000000e+09,-4.936329878587735891e+08,-9.860000000000013642e+00,2.313540000000003545e+02,2.298860000000451009e+02,2.312414436080213704e+02,2.259713333333333480e+02,2.326535783685407353e+02,2.290440000000007785e+02,2.254344216314608218e+02,2.276292435781546146e+02,2.780761135502119075e+01,3.164963361024332045e+01,5.921560231615370817e+00,1.006356857197740151e+00,9.963086871201692896e-01,1.007477038556285232e+00,1.002670889049158243e+00,3.864399194820454397e+01
4.173791353847208541e+01,-2.191937321009163497e+00,-2.335561750240878975e+00,1.436244292317154780e-01,-7.814285714285712459e+01,3.549312361940936711e+01,5.077845974865366685e+01,7.657837415509585810e+01,5.885945805169885858e+01,-6.005774585658075182e+01,-3.377522587182302249e+00,1.716271445000000000e+09,-4.994189650875124335e+08,-8.000000000000000000e+00,2.305540000000003715e+02,2.294325454545905814e+02,2.308084538611084042e+02,2.264420000000001210e+02,2.321803606845316210e+02,2.287700000000008060e+02,2.253596393154699911e+02,2.276637877571817512e+02,2.819955738245784005e+01,3.061897724077899952e+01,5.742163072214273356e+00,1.000393408226599723e+00,9.926524805468551760e-01,1.000577104683002538e+00,9.975045150919799042e-01,4.111220122092075258e+01
4.108486057483585085e+01,-2.059178876984304907e+00,-2.243434125822020953e+00,1.842552488377160458e-01,-7.963340122199591065e+01,5.081735721295854091e+01,6.523832265264911712e+01,6.801258898989965473e+01,8.153032104833208393e+01,-6.750170621060659926e+01,-3.537018255578083803e+00,1.709891812000000000e+09,-5.012757239457213283e+08,-8.369999999999976126e+00,2.297170000000003824e+02,2.290172727273178737e+02,2.303469167954523300e+02,2.271513333333333549e+02,2.316379126078299748e+02,2.284340000000007933e+02,2.252300873921716118e+02,2.275123050683741894e+02,2.870601641046230412e+01,2.123043600967248068e+01,5.523437138484682762e+00,9.992820683435881257e-01,9.937009450758961249e-01,9.987253603697935356e-01,9.967370464313947132e-01,4.591546592523682335e+01
4.688009482503892400e+01,-1.348135793826884310e+00,-1.945001348490308812e+00,5.968655546634245024e-01,-5.389150943396224847e+01,6.047081600933103118e+01,6.539566562669007510e+01,1.000000000000000000e+02,8.153032104833208393e+01,-5.502767790902479916e+00,-1.161990015493219452e-01,1.721457613000000000e+09,-4.979859880620003939e+08,-2.700000000000102318e-01,2.296900000000003672e+02,2.294487272727724303e+02,2.306638410144609850e+02,2.288053333333333512e+02,2.334400799443028234e+02,2.290620000000007508e+02,2.246839200556986782e+02,2.292198756963983044e+02,2.795422586465759096e+01,2.795941572749001836e+01,5.544620200021491030e+00,1.013219128445570272e+00,1.010448865862682899e+00,1.010053094263786866e+00,1.011511385391506535e+00,4.366110330152010022e+01
4.323526609388528641e+01,-1.292063057451855457e+00,-1.727355251477491027e+00,4.352921940256355704e-01,-7.080024434941961431e+01,6.383173569603057018e+01,6.086121880875229095e+01,3.710644688735545316e+01,6.837301195908527518e+01,-4.887951964613055367e+01,-2.002310358105496846e+00,1.711053263000000000e+09,-4.986144387331413031e+08,-4.679999999999978400e+00,2.292220000000003779e+02,2.293323636364087861e+02,2.303704153754680704e+02,2.296266666666667788e+02,2.325123357298683118e+02,2.297540000000007581e+02,2.269956642701332044e+02,2.290443003210780262e+02,2.777886345856955330e+01,2.801976524188012974e+01,5.680718757162812160e+00,9.969358531298661008e-01,9.992496357243180194e-01,9.968404010859867048e-01,9.987687580072368565e-01,4.476390339284692033e+01
4.650608927586556973e+01,-8.878526858976556468e-01,-1.447521062950879234e+00,5.596683770532235869e-01,-4.868035190615830743e+01,6.378434981382019942e+01,6.509616500601799771e+01,9.354632560089785898e+01,7.688425749608468607e+01,-1.616754746525836239e+01,1.110479604774194939e+00,1.721289969000000000e+09,-4.917406939100365639e+08,2.540000000000020464e+00,2.294760000000003970e+02,2.297047272727724589e+02,2.305339762162920465e+02,2.303146666666666533e+02,2.328924503679423879e+02,2.299080000000007544e+02,2.269235496320591210e+02,2.299667556779367033e+02,2.761602693863065738e+01,3.540280696185666187e+01,5.670667417365470087e+00,1.005924108773941006e+00,1.007817811012914788e+00,1.004293299210529344e+00,1.006814281733822591e+00,4.132705296477279688e+01
4.290801711079426894e+01,-1.032709491644169475e+00,-1.309250539181975981e+00,2.765410475378065058e-01,-6.691480562448305136e+01,5.837526248182093269e+01,4.916840363069227493e+01,3.145958312029461368e+01,5.403745186951621804e+01,-2.734540533803415130e+01,-8.513225904530186128e-01,1.714388788000000000e+09,-4.968526798359624147e+08,-1.959999999999979536e+00,2.292800000000003706e+02,2.294854545454997492e+02,2.301223441769662088e+02,2.300333333333331041e+02,2.329710438536205004e+02,2.297900000000007878e+02,2.266089561463810753e+02,2.292505675614216614e+02,2.736507444015882129e+01,3.997319608543342895e+01,5.612762601839365928e+00,9.933852648069942948e-01,9.955949057920431278e-01,9.936216457776059219e-01,9.947035660804429691e-01,4.323580815917438969e+01
5.058046488417823383e+01,-2.806744955034901068e-01,-9.663918579558140598e-01,6.857173624523239530e-01,-1.391382405745049233e+01,5.883991707325407106e+01,6.225518258305169894e+01,9.999999999999998579e+01,7.500196957373105988e+01,1.534638454946946808e+02,1.700369645575139366e+00,1.728219456000000000e+09,-4.885253142862241268e+08,3.910000000000025011e+00,2.296710000000004186e+02,2.303181818182270320e+02,2.308019179629723681e+02,2.320439999999999827e+02,2.349728424322026683e+02,2.309080000000008113e+02,2.268431575677989542e+02,2.313171309016571513e+02,2.637320795255857675e+01,5.456933105096635472e+01,5.692565273136553472e+00,1.012784312366826533e+00,1.018239133369034821e+00,1.011977913557943198e+00,1.015377935661928133e+00,3.944926378266502809e+01
5.160782032612036829e+01,3.083540529705146582e-01,-5.414765543137044501e-01,8.498306072842191083e-01,-2.213911742707542984e+01,5.884159331509751922e+01,6.510119373154833511e+01,1.000000000000000000e+02,7.715319437343177356e+01,2.575994458737374089e+02,2.502729853679852567e+00,1.737274599000000000e+09,-4.935032724799413085e+08,5.730000000000018190e+00,2.302440000000004261e+02,2.312289090909543461e+02,2.315070237878864816e+02,2.338553333333331921e+02,2.364969304864790729e+02,2.314260000000007835e+02,2.263550695135224942e+02,2.330727606711114390e+02,2.473309379317062096e+01,5.518122209754287866e+01,5.558810610769656435e+00,1.014060650056602064e+00,1.019266517259948435e+00,1.010030873052926825e+00,1.014924997581890365e+00,4.158420608916786421e+01
5.225952323157630985e+01,7.278264682415169773e-01,-1.183755467952972706e-01,8.462020150368142479e-01,-1.839940164547482482e+01,6.923988407542121593e+01,8.036327591166336504e+01,1.000000000000000000e+02,1.000000000000002274e+02,1.578840221314632117e+02,4.251074958996414743e+00,1.745149893000000000e+09,-4.903531548799412251e+08,9.590000000000003411e+00,2.312030000000003724e+02,2.321263636364088825e+02,2.321748376446344082e+02,2.345886666666665690e+02,2.377959035759491258e+02,2.326520000000008110e+02,2.275080964240524963e+02,2.344414740530942254e+02,2.347194971241177086e+01,5.674442963243600246e+01,5.411752710000395261e+00,1.010866014476553776e+00,1.017201333892724602e+00,1.006760825453975494e+00,1.013155060527179963e+00,3.734807918045487440e+01
5.408414315451376098e+01,1.150653397254728816e+00,3.046341012213781285e-01,8.460192960333506873e-01,-1.114327062228648835e+01,7.497887629142830690e+01,7.947215923107297897e+01,1.000000000000000000e+02,1.000000000000002274e+02,1.586478711162261561e+02,2.624728850325386276e+00,1.759933933000000000e+09,-4.894941433814701438e+08,6.050000000000011369e+00,2.318080000000003906e+02,2.330985454545907203e+02,2.329703217092463490e+02,2.365399999999999636e+02,2.394199859942610260e+02,2.337080000000008226e+02,2.279960140057406193e+02,2.359204920247074426e+02,2.180227140643658501e+01,5.919154438457137246e+01,5.258770373571796775e+00,1.012160473753569212e+00,1.020456584759799501e+00,1.007024265644666627e+00,1.014806847201376705e+00,3.768766232119401849e+01
5.910876428000148053e+01,1.946847296762626911e+00,8.520384997351276857e-01,1.094808797027499114e+00,-1.587872559095584002e+01,8.011517026150021081e+01,8.051007564176406106e+01,1.000000000000000000e+02,1.000000000000002274e+02,1.943867457962410583e+02,5.147251594861468327e+00,1.779499612000000000e+09,-4.903880068890843987e+08,1.177999999999997272e+01,2.329860000000003879e+02,2.347043636364089139e+02,2.343648086712015584e+02,2.392866666666667186e+02,2.409703926320549101e+02,2.361820000000007838e+02,2.313936073679466574e+02,2.386844401427788966e+02,2.149300519664059195e+01,6.865635656964093414e+01,5.396001061173810065e+00,1.018875274152980293e+00,1.032851759333176966e+00,1.014456910312906857e+00,1.025289842385658456e+00,3.803363933742095782e+01
6.266915616753001927e+01,2.827706937409800503e+00,1.510594645626685217e+00,1.317112291783115285e+00,-5.065123010130303527e+00,8.169812341052511329e+01,8.511213535873811509e+01,1.000000000000000000e+02,1.000000000000002274e+02,1.824565646793241740e+02,6.869058570990493884e+00,1.791210891000000000e+09,-4.853597947097366452e+08,1.567999999999997840e+01,2.345540000000003715e+02,2.366978181818634823e+02,2.361075707309830989e+02,2.424146666666667898e+02,2.453133339580460017e+02,2.382000000000007844e+02,2.310866660419555672e+02,2.419266907206020676e+02,2.144649030658765554e+01,7.442099527530048420e+01,5.322000985375681559e+00,1.024139378673380341e+00,1.040059005602119724e+00,1.017306088406719100e+00,1.030638988875530737e+00,3.702727111878007094e+01
6.219345664373278026e+01,3.213020719952567106e+00,2.078070003735312365e+00,1.134950716217254740e+00,-8.356940509914936754e+00,8.366942076037355491e+01,8.538605128061830385e+01,9.543019886749102909e+01,9.847673295583057040e+01,1.423026669740994805e+02,4.993752423628761150e+00,1.783400516000000000e+09,-4.834072009597365856e+08,1.159000000000000341e+01,2.357130000000003349e+02,2.383570909091362182e+02,2.374843760526225367e+02,2.454079999999997597e+02,2.471938529314055302e+02,2.400000000000007674e+02,2.328061470685960046e+02,2.438297736803686462e+02,2.123052486805915606e+01,7.363643337264751665e+01,5.279000914991704541e+00,1.015333333333330090e+00,1.033799578300728772e+00,1.008497958282467799e+00,1.022331658229932438e+00,3.346984236206840535e+01
6.345480465798040370e+01,3.480640557429666160e+00,2.545593521633430445e+00,9.350470357962357149e-01,-6.818181818181808573e+00,8.629604747738848403e+01,8.838995579280886261e+01,1.000000000000000000e+02,9.847673295583057040e+01,1.247576730956999285e+02,6.884959615804397970e+00,1.792264192000000000e+09,-4.790881733815547824e+08,1.576999999999998181e+01,2.372900000000003331e+02,2.400129090909543947e+02,2.388181258612366094e+02,2.472740000000001999e+02,2.480011197912394323e+02,2.419280000000007362e+02,2.358548802087620402e+02,2.454468243288362714e+02,2.119144016107500050e+01,7.369876704219456087e+01,5.294786563920868439e+00,1.011953969776128615e+00,1.031733322095324867e+00,1.006523228723852803e+00,1.020028468165534941e+00,4.032309850322977240e+01
6.185618635407838894e+01,3.385279618847079064e+00,2.825488887371313318e+00,5.597907314757657460e-01,-1.325811001410435175e+01,8.485800138645437585e+01,8.079799708593579055e+01,6.321667161671805957e+01,8.621562349473659026e+01,1.045758526447155674e+02,5.504388809616456157e+00,1.785296131000000000e+09,-4.793178896782580614e+08,1.272999999999998977e+01,2.385630000000003292e+02,2.412329090909544220e+02,2.397602847955572258e+02,2.483526666666665506e+02,2.462987332397794376e+02,2.434180000000007453e+02,2.405372667602220531e+02,2.459753775882804518e+02,2.128020065615180201e+01,7.338892612800380277e+01,5.306587523640804882e+00,1.002390948902707413e+00,1.022790625537068454e+00,1.000311572456716647e+00,1.011470619491647627e+00,3.822345045179322653e+01
6.191918443877742817e+01,3.195863549557884653e+00,2.948947108100170578e+00,2.469164414577140754e-01,-1.517652453003210411e+01,7.932759544610685509e+01,6.879483345957572737e+01,3.940783396841464281e+00,5.571915167118674361e+01,9.392082160013346481e+01,6.912866342489154547e+00,1.795381737000000000e+09,-4.829702902050070167e+08,1.578000000000000114e+01,2.401410000000003606e+02,2.422305454545908106e+02,2.405402330145468284e+02,2.478026666666667381e+02,2.448640942341931463e+02,2.441000000000007617e+02,2.433359057658083771e+02,2.461718423462973533e+02,2.148059373243261305e+01,7.825422838043924401e+01,5.274688414809319603e+00,9.997951659156052440e-01,1.016277936712180141e+00,9.996531968692091707e-01,1.007511251489751958e+00,3.729509031397319774e+01
6.339077466816704742e+01,3.110879688786610586e+00,3.002924634995650433e+00,1.079550537909601537e-01,-9.995414947271923367e+00,7.051552538210547993e+01,6.195374560080472293e+01,9.599466679087386467e+01,5.438404060147803420e+01,7.795546646912717392e+01,4.840502864961937490e+00,1.803987424000000000e+09,-4.781940287160094380e+08,1.131999999999999318e+01,2.412730000000003088e+02,2.431467272727726368e+02,2.413838270119019569e+02,2.481433333333334588e+02,2.454671137313842451e+02,2.443460000000007710e+02,2.432248862686172970e+02,2.466493760988741428e+02,2.148239718121532960e+01,7.187130109671372225e+01,5.190067813751511494e+00,1.003413192767629747e+00,1.016193274838045335e+00,1.002803060461844309e+00,1.008362328171278799e+00,4.227282185123510061e+01
5.242428265040802415e+01,2.120445501016973822e+00,2.708764923669424896e+00,-5.883194226524510739e-01,-3.793436293436295159e+01,5.765414576946492531e+01,4.221385824801409115e+01,0.000000000000000000e+00,3.331181672923867865e+01,2.370882566658878332e+01,2.053860576103616609e+00,1.791780365000000000e+09,-4.863237808402457237e+08,4.819999999999993179e+00,2.417550000000003365e+02,2.428243636364090037e+02,2.410413130097379621e+02,2.456759999999997603e+02,2.476201630136420420e+02,2.435100000000007583e+02,2.393998369863594746e+02,2.442487809055037360e+02,2.036075888801169498e+01,7.075218404285928386e+01,5.283634398483546768e+00,9.835325037986089036e-01,9.906723749250260225e-01,9.860863693628364457e-01,9.863095960115982885e-01,3.799593656584481494e+01
4.458568691132303741e+01,6.617941411165304544e-01,2.026441329485126897e+00,-1.364647188368596442e+00,-6.703853955375258522e+01,4.480894693890550684e+01,3.025923696789746487e+01,0.000000000000000000e+00,3.199822226362485722e+01,-6.616280995468278547e+01,-4.422144740199085433e-01,1.747986997000000000e+09,-4.984121981228904724e+08,-1.040000000000020464e+00,2.416510000000003515e+02,2.414398181818635578e+02,2.397865288261492367e+02,2.408766666666664946e+02,2.495903310545936051e+02,2.413740000000007910e+02,2.331576689454079769e+02,2.401021923188885410e+02,2.015813462101282383e+01,5.240428949379863610e+01,5.445517655734723128e+00,9.700299120866341385e-01,9.689179850279934225e-01,9.765761857886074981e-01,9.697654751530461192e-01,4.137563821783904672e+01
4.409554470643632840e+01,-3.111268605007353472e-01,1.247251932823172815e+00,-1.558378793323908162e+00,-7.512437810945273498e+01,2.809870598345546000e+01,1.182302273445457530e+01,0.000000000000000000e+00,2.368475785867000788e-13,-9.182125201899009426e+01,-1.175227224688224492e+00,1.721466950000000000e+09,-4.976085603350115418e+08,-2.780000000000001137e+00,2.413730000000003315e+02,2.400069090909545082e+02,2.386926144941220969e+02,2.363639999999999475e+02,2.488937505716329781e+02,2.393280000000007988e+02,2.297622494283686194e+02,2.371146552377736896e+02,1.996998351594244170e+01,4.736585464457174766e+01,5.245123537467958563e+00,9.767766412621976535e-01,9.685010336698789413e-01,9.854509993477231777e-01,9.740136268802540576e-01,3.828921834510533273e+01
