0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
01/09/2008,1,1,1,1,1,1,-1,-1,31.34,28.06,23.11,20.82,0,-71.94,120.1,122.19,-2.09,1.91,-4.01,-4.77,0,-0.01,0.05,0.02,0,0.01,0,0.04,-0.03,-1,101.19,100.94,0,-0.07,-52.27,101,101.21,-0.02,0,0.04,0.06,0.01,0,-0.03,
02/09/2008,1,1,-1,1,-1,-1,-1,-1,46.7,87.16,49.09,30.8,0,-12.84,120.71,122.59,-1.88,0.96,-2.84,-4.01,0,0.07,0.06,0.13,0.1,0.07,0.05,0.11,0.05,1,107.11,107.8,0.01,1.02,39.93,105.41,107.04,0,0,0.09,0.06,0,0,0,
04/09/2008,-1,-1,1,-1,-1,-1,-1,-1,52.26,88.21,67.81,46.67,0,-11.79,121.49,122.96,-1.47,0.13,-1.6,-2.84,0,0,0.08,0.07,0.13,0.1,0.06,0.03,0.05,1,105.38,107.57,0.02,0.44,59.57,103.26,105.87,0,-0.02,0.05,0.06,0.06,0,-0.07,
05/09/2008,-1,1,1,1,-1,-1,-1,-1,53.79,61.81,79.06,65.32,-1,-38.19,121.63,123.52,-1.89,-0.57,-1.32,-1.6,0,-0.04,-0.04,0.03,0.02,0.09,0.07,-0.03,-0.04,-1,99.4,102.42,0.03,-0.5,11.69,98.63,100.89,-0.02,0.05,0.03,0.06,-0.06,-0.05,0.07,
08/09/2008,1,-1,-1,-1,-1,-1,-1,-1,61.15,77.85,75.96,74.27,1,-22.15,122.26,124.11,-1.85,-1.09,-0.76,-1.32,0,0.05,0.01,0.01,0.08,0.07,0.12,0.02,0.04,1,102.84,106.25,0.03,1.81,94.54,102.02,104.45,0.05,-0.02,0.05,0.05,0.03,0.05,-0.03,
09/09/2008,1,-1,-1,-1,-1,-1,-1,-1,57.45,71.58,70.41,75.14,0,-28.42,123.3,124.63,-1.33,-1.45,0.12,-0.76,1,-0.01,0.04,-0.01,0,0.07,0.08,-0.03,-0.03,-1,100.29,104.17,0.04,-0.14,55.12,100.3,102.32,-0.02,-0.03,0.03,0.05,0.01,-0.03,-0.06,
10/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,55.08,63.24,70.89,72.42,-1,-36.76,124.15,125.04,-0.89,-1.62,0.73,0.12,0,-0.02,-0.03,0.02,-0.02,-0.02,0.05,-0.09,-0.04,-1,99.09,102.03,0.03,-0.46,39.01,99.15,100.27,-0.03,0,0.03,0.04,-0.06,-0.06,0.05,
11/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,59.66,52.48,62.43,67.91,0,-47.52,124.6,125.36,-0.76,-1.56,0.79,0.73,0,-0.02,-0.04,-0.05,0,-0.04,0.06,-0.07,-0.03,-1,97.9,99.41,0.02,0.09,25.4,98.08,98.23,0,0.01,0.05,0.04,0.03,-0.01,-0.05,
12/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,52.59,27.1,47.61,60.31,0,-72.9,124.39,125.07,-0.68,-1.43,0.74,0.79,0,-0.05,-0.07,-0.08,-0.09,-0.05,0.03,-0.08,-0.05,-1,93.98,94.24,0,0.26,-33.33,95.46,94.32,0.01,-0.03,0.07,0.04,-0.03,0.01,0.08,
15/09/2008,1,-1,-1,-1,0,1,-1,-1,45.89,20.78,33.45,47.83,0,-79.22,124.05,124.52,-0.47,-1.25,0.78,0.74,0,-0.04,-0.09,-0.1,-0.12,-0.13,-0.07,-0.07,-0.04,-1,92.83,91.17,-0.02,-0.41,-166.44,94.86,92.24,-0.03,-0.06,0.06,0.05,-0.01,0.04,0.06,
16/09/2008,-1,-1,-1,1,1,1,-1,-1,38.89,14.72,20.87,33.98,0,-85.28,123.43,123.71,-0.28,-1.07,0.79,0.78,0,-0.06,-0.09,-0.14,-0.16,-0.17,-0.11,-0.11,-0.09,-1,90.75,86.88,-0.04,-0.41,-215.82,93.41,89.28,-0.06,0.01,0.08,0.06,-0.13,-0.05,0.11,
17/09/2008,1,1,1,1,1,1,-1,-1,36.73,13.68,16.39,23.57,0,-86.33,121.74,122.51,-0.77,-0.99,0.22,0.79,0,-0.05,-0.11,-0.14,-0.18,-0.2,-0.22,-0.17,-0.13,-1,89.79,84.15,-0.07,0.23,-220.49,92.92,87.41,0.01,-0.05,0.13,0.08,-0.03,0.02,0.13,
18/09/2008,1,1,1,1,1,1,-1,-1,42.37,27.05,18.48,18.58,1,-72.95,120.41,121.15,-0.74,-0.86,0.12,0.22,0,0.03,-0.02,-0.08,-0.12,-0.16,-0.19,-0.15,0.08,1,95.9,88.58,-0.08,0.32,-195.18,98.28,92.4,-0.05,0.06,0.13,0.1,-0.08,-0.03,0.08,
19/09/2008,-1,1,-1,-1,-1,-1,-1,-1,45.02,48.29,29.67,21.52,0,-51.71,119.09,120.36,-1.27,-0.8,-0.47,0.12,-1,0.09,0.12,0.06,0,-0.04,-0.09,-0.03,0.08,1,105.15,97.18,-0.08,1.11,-74.44,105.32,101.17,0.06,0.01,0.09,0.1,0.12,0.04,-0.08,
22/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,47.2,51.78,42.37,30.18,0,-48.22,117.87,119.83,-1.97,-0.87,-1.1,-0.47,0,0.01,0.1,0.14,0.07,0.01,-0.12,-0.01,0.06,1,106.24,99.77,-0.06,0.6,-42.25,104.43,102.8,0.01,-0.03,0.04,0.09,0.08,-0.04,-0.06,
23/09/2008,1,1,-1,-1,-1,-1,-1,-1,34.7,36.34,45.47,39.17,-1,-63.66,116.54,119.31,-2.77,-1.08,-1.69,-1.1,0,-0.06,-0.05,0.04,0.07,0.01,-0.16,-0.09,-0.04,-1,99.87,95.73,-0.04,-0.29,-77.2,98.38,97.98,-0.03,0,0.05,0.09,-0.08,-0.1,0.04,
24/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,34.45,36.73,41.61,43.15,0,-63.27,114.72,118.86,-4.14,-1.45,-2.69,-1.69,0,0,-0.06,-0.04,0.04,0.07,-0.14,-0.1,0.05,1,98.71,97.45,-0.01,0.75,-72.37,98.52,98.89,0,0.01,0.05,0.07,0.01,0.01,-0.02,
25/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,36.91,35.08,36.05,41.04,0,-64.92,112.96,118.29,-5.33,-1.97,-3.36,-2.69,0,-0.01,0,-0.06,-0.05,0.03,-0.13,-0.08,-0.06,-1,97.46,98.26,0.01,0.26,-80.95,98.51,98.83,0.01,-0.01,0.06,0.06,0.07,0.05,-0.02,
26/09/2008,-1,-1,-1,-1,-1,-1,-1,-1,26.34,23.09,31.64,36.43,0,-76.91,110.83,117.46,-6.63,-2.66,-3.98,-3.36,0,-0.06,-0.07,-0.06,-0.12,-0.11,-0.14,-0.11,-0.06,-1,93.66,93.78,0,0.08,-99.79,95.29,94.21,-0.01,0,0.08,0.06,-0.01,0.04,0.04,
29/09/2008,1,1,1,1,-1,-1,-1,-1,21.68,4.65,20.94,29.54,0,-95.35,107.9,116.41,-8.51,-3.57,-4.94,-3.98,0,-0.12,-0.17,-0.18,-0.18,-0.22,-0.21,-0.27,-0.12,-1,86.57,84.45,-0.03,0.06,-154.04,89.19,85.66,0,-0.01,0.15,0.08,-0.09,0.01,0.03,
30/09/2008,1,1,-1,-1,-1,-1,-1,-1,32.03,30.94,19.56,24.05,1,-69.06,106.13,115.65,-9.52,-4.54,-4.98,-4.94,0,0.09,-0.04,-0.1,-0.11,-0.11,-0.09,-0.19,0.13,1,96.13,92.57,-0.04,0.65,-131.83,98.87,94.44,-0.01,-0.02,0.2,0.11,-0.12,-0.05,0.09,
01/10/2008,-1,-1,-1,-1,-1,-1,-1,-1,35.8,37.85,24.48,21.66,0,-62.15,104.97,114.91,-9.94,-5.56,-4.38,-4.98,0,0.03,0.12,-0.02,-0.08,-0.08,-0.02,-0.23,0.07,1,100.66,95.37,-0.06,0.67,-90.65,102.1,98.02,-0.02,-0.01,0.08,0.11,0.08,0.02,-0.02,
03/10/2008,1,-1,-1,-1,-1,-1,-1,-1,34.06,24.11,30.96,25,-1,-75.89,103.64,113.77,-10.13,-6.55,-3.58,-4.38,0,-0.08,-0.06,0.02,-0.1,-0.15,-0.13,-0.3,-0.07,-1,95.36,88.43,-0.08,0.07,-113.32,96.02,91.92,-0.01,-0.03,0.1,0.12,0.02,0.01,-0.02,
06/10/2008,-1,-1,-1,-1,-1,-1,-1,-1,34.56,16.32,26.09,27.18,0,-83.68,102.58,112.65,-10.07,-7.45,-2.62,-3.58,0,-0.03,-0.11,-0.08,-0.01,-0.13,-0.22,-0.29,-0.05,-1,95.19,88.05,-0.08,-0.18,-136.15,95.65,91.75,-0.03,0.02,0.05,0.12,-0.07,-0.03,0.04,
07/10/2008,-1,-1,-1,-1,-1,-1,-1,-1,36.99,13.6,18.01,25.02,0,-86.4,101.19,111.62,-10.44,-8.3,-2.13,-2.62,0,-0.01,-0.04,-0.12,-0.09,-0.02,-0.24,-0.33,-0.07,-1,94.52,89.57,-0.06,0.54,-123.66,96.55,93.08,0.02,-0.01,0.12,0.11,-0.09,-0.02,0.05,
08/10/2008,-1,-1,-1,-1,-1,-1,-1,-1,36.38,15.57,15.16,19.76,1,-84.43,98.55,110.1,-11.54,-9.12,-2.42,-2.13,0,-0.06,-0.07,-0.1,-0.18,-0.15,-0.24,-0.36,-0.09,-1,91.33,86.11,-0.06,-0.08,-153.7,94.03,89.82,-0.01,-0.07,0.13,0.1,-0.03,-0.05,0.02,
10/10/2008,1,1,1,1,1,1,-1,1,25.55,11.58,13.58,15.59,-1,-88.42,94.43,107.99,-13.56,-10.04,-3.52,-2.42,0,-0.2,-0.25,-0.26,-0.28,-0.34,-0.39,-0.48,-0.25,-1,79.16,72.25,-0.1,-0.23,-211.94,82.99,76.49,-0.07,0.07,0.25,0.13,-0.12,-0.07,0.05,
13/10/2008,-1,1,-1,-1,-1,-1,-1,1,32.12,30.99,19.38,16.04,1,-69.01,91.79,105.97,-14.17,-10.88,-3.3,-3.52,0,0.17,-0.06,-0.12,-0.13,-0.16,-0.29,-0.38,0.28,1,95.86,87.44,-0.1,1.22,-140.11,99.62,92.17,0.07,0.18,0.19,0.15,-0.2,-0.06,0.13,
14/10/2008,-1,-1,-1,-1,-1,-1,-1,-1,35.21,40.93,27.84,20.27,0,-59.07,89.51,104.1,-14.59,-11.55,-3.04,-3.3,0,0.06,0.24,-0.01,-0.07,-0.08,-0.2,-0.31,0.15,1,103.25,94.62,-0.09,1.21,-83.11,104.84,98.9,0.18,-0.03,0.12,0.16,0.3,0.03,-0.06,
15/10/2008,1,1,-1,-1,1,-1,-1,-1,34.46,29.57,33.83,27.02,-1,-70.43,86.76,102.19,-15.44,-12.21,-3.23,-3.04,0,-0.08,-0.03,0.14,-0.09,-0.15,-0.16,-0.34,-0.06,-1,98.31,88.64,-0.11,-0.37,-117.04,98.21,93.38,-0.03,-0.04,0.07,0.15,-0.01,-0.05,0.06,
16/10/2008,-1,-1,-1,1,-1,-1,-1,-1,34.67,31.52,34.01,31.89,0,-68.48,84.57,100.07,-15.5,-12.83,-2.67,-3.23,0,0,-0.07,-0.02,0.14,-0.08,-0.22,-0.3,0.14,1,100.58,91.4,-0.1,0.3,-115.87,99.08,95.83,-0.04,0.01,0.14,0.15,-0.14,-0.04,0.04,
17/10/2008,1,1,1,1,-1,-1,1,-1,32.91,23.57,28.22,32.02,0,-76.43,83.02,97.82,-14.8,-13.35,-1.45,-2.67,0,-0.06,-0.06,-0.13,-0.08,0.08,-0.29,-0.3,-0.11,-1,93.33,89.06,-0.05,0.24,-109.44,94.85,92.59,0.01,0.01,0.13,0.13,0.12,0.04,-0.03,
20/10/2008,-1,1,-1,-1,-1,-1,1,-1,38.12,35.44,30.18,30.8,1,-64.56,81.14,95.8,-14.66,-13.85,-0.8,-1.45,0,0.05,-0.01,-0.01,-0.09,-0.03,-0.18,-0.29,0.07,1,98.76,95.66,-0.03,1.2,-87.84,100.36,98.53,0.01,0.14,0.06,0.11,-0.06,0.01,0.02,
21/10/2008,-1,-1,-1,-1,-1,-1,1,-1,45.88,43.74,34.25,30.88,0,-56.26,79.33,94.01,-14.68,-14.33,-0.36,-0.8,0,0.05,0.1,0.04,0.04,-0.04,-0.12,-0.31,0.09,1,104.42,101.63,-0.03,1.07,-54.97,103.93,103.2,0.14,-0.02,0.11,0.1,0.08,0.05,-0.02,
22/10/2008,-1,-1,-1,-1,-1,-1,1,-1,37.28,29.31,36.16,33.53,-1,-70.69,77.7,92.22,-14.52,-14.66,0.13,-0.36,1,-0.08,-0.04,0.01,-0.05,-0.04,-0.18,-0.38,-0.07,-1,96.93,95.53,-0.01,0.01,-78.27,96.91,96.13,-0.02,-0.03,0.09,0.11,-0.05,-0.03,0.02,
23/10/2008,-1,-1,-1,-1,-1,1,1,-1,32.64,17.03,30.03,33.48,0,-82.97,75.81,90.39,-14.58,-14.77,0.19,0.13,0,-0.08,-0.15,-0.11,-0.07,-0.12,-0.19,-0.39,-0.09,-1,91.63,89.99,-0.02,0.33,-98.93,92.64,90.61,-0.03,-0.04,0.14,0.11,-0.15,-0.11,0.03,
24/10/2008,1,1,1,1,1,1,1,1,30.46,2.3,16.21,27.47,0,-97.7,73.14,88.41,-15.27,-14.89,-0.38,0.19,-1,-0.16,-0.22,-0.28,-0.25,-0.21,-0.15,-0.49,-0.11,-1,80.61,76.94,-0.05,0.1,-145.17,84.61,79.94,-0.04,-0.02,0.2,0.12,0.02,0.02,-0.03,
27/10/2008,1,1,1,1,1,1,1,1,32.84,13.85,11.06,19.1,1,-86.15,71.05,86.7,-15.65,-15.01,-0.64,-0.38,0,0.02,-0.14,-0.2,-0.27,-0.23,-0.26,-0.47,0.11,1,86.93,81.03,-0.07,0.39,-155.56,92.31,85.32,-0.02,0.03,0.14,0.14,-0.14,0.01,0.04,
28/10/2008,1,1,1,1,1,1,1,1,36.78,24.19,13.44,13.57,0,-75.81,70.63,85.01,-14.39,-14.89,0.51,-0.64,1,0.06,0.09,-0.08,-0.15,-0.22,-0.25,-0.4,0.01,1,97.38,88.6,-0.1,1.48,-113.34,100.74,93.06,0.03,0.03,0.07,0.13,0,0.03,-0.02,
29/10/2008,1,1,1,1,1,1,1,-1,40.64,28.73,22.26,15.59,0,-71.27,69.42,83.04,-13.62,-14.69,1.06,0.51,0,0.03,0.09,0.12,-0.06,-0.13,-0.17,-0.3,0.09,1,103.32,92.89,-0.11,0.94,-96.62,103.61,97.42,0.03,0.07,0.06,0.12,0.19,0.13,-0.05,
31/10/2008,1,1,1,1,1,1,-1,-1,57.01,53.38,35.43,23.71,0,-46.62,68.65,81.38,-12.74,-14.46,1.72,1.06,0,0.15,0.19,0.26,0.29,0.09,-0.04,-0.26,0.09,1,116.99,107.76,-0.09,1.35,-33.44,112.38,110.95,0.07,0.04,0.13,0.12,-0.04,0.01,0.03,
03/11/2008,1,1,1,1,1,1,-1,-1,53.05,68.12,50.08,35.92,0,-31.88,68.9,80.21,-11.31,-14.09,2.78,1.72,0,0.08,0.25,0.28,0.36,0.4,0.1,-0.22,0.07,1,117.91,115.17,-0.02,1.6,29.8,111.94,116.28,0.04,0,0.07,0.09,0.07,0.08,-0.04,
04/11/2008,-1,-1,-1,-1,1,-1,-1,-1,53.32,93.5,71.66,52.39,0,-6.5,69.53,79.21,-9.68,-13.53,3.85,2.78,0,0.06,0.15,0.33,0.36,0.45,0.11,-0.09,0.06,1,116.31,120.92,0.04,0.76,71.48,110.15,118.71,0,0.07,0.12,0.09,0.05,0.02,-0.03,
05/11/2008,1,-1,-1,1,-1,-1,-1,-1,57.05,80.26,80.63,67.46,-1,-19.74,70.43,78.19,-7.76,-12.78,5.02,3.85,0,-0.02,0.05,0.13,0.31,0.34,0.05,-0.08,-0.09,-1,108.19,118.45,0.09,0.67,98.23,103.71,113.05,0.07,-0.04,0.1,0.1,0.07,0.02,-0.05,
06/11/2008,1,-1,1,1,-1,-1,-1,-1,54.49,71.92,81.89,78.06,0,-28.08,70.77,77.31,-6.54,-11.89,5.34,5.02,0,-0.04,-0.05,0.01,0.09,0.25,0.09,-0.11,-0.07,-1,99.79,112.78,0.12,0.17,61.94,98.44,106.12,-0.04,-0.01,0.1,0.1,-0.12,-0.11,0.05,
07/11/2008,1,1,1,-1,-1,-1,-1,-1,58.02,71.39,74.53,79.02,0,-28.61,70.78,76.88,-6.09,-10.87,4.77,5.34,0,0,-0.04,-0.06,0,0.08,0.18,-0.05,-0.07,-1,98.02,110.58,0.11,0.24,48.36,98.34,103.64,-0.01,0.02,0.08,0.09,-0.03,-0.03,0.04,
10/11/2008,-1,-1,-1,-1,-1,-1,-1,-1,59.85,90.32,77.88,78.1,1,-9.68,71.92,76.43,-4.51,-9.63,5.12,4.77,0,0.09,0.09,0.05,0.03,0.1,0.53,0.3,0.06,1,105.03,115.86,0.09,1.18,106.68,104.88,109.27,0.02,-0.01,0.08,0.1,0.09,0.05,-0.04,
11/11/2008,-1,-1,-1,-1,-1,-1,-1,-1,52.85,72.37,78.03,76.81,-1,-27.63,72.96,75.62,-2.66,-8.32,5.67,5.12,0,-0.08,0,0,-0.04,-0.05,0.37,0.02,-0.04,-1,97.7,103.64,0.06,-0.12,67.14,97.62,99.45,-0.01,-0.02,0.08,0.09,0.05,-0.03,-0.03,
12/11/2008,-1,-1,-1,-1,-1,-1,-1,1,52.54,54.66,72.45,76.12,0,-45.34,74.31,74.87,-0.56,-6.87,6.31,5.67,0,-0.09,-0.16,-0.08,-0.08,-0.12,0.18,-0.12,-0.09,-1,91.58,93.43,0.02,-0.18,3.14,92.58,91.8,-0.02,0.01,0.08,0.09,-0.11,-0.06,0.04,
14/11/2008,-1,-1,-1,-1,-1,-1,-1,1,56.95,53.97,60.33,70.27,0,-46.03,75.52,74.21,1.3,-5.31,6.62,6.31,0,0,-0.09,-0.16,-0.08,-0.09,0.15,-0.04,-0.09,-1,92.86,92,-0.01,0.65,-6.07,95.05,92.62,0.01,0,0.09,0.08,-0.12,-0.07,0.03,
17/11/2008,-1,-1,-1,-1,-1,-1,-1,1,66.99,49.45,52.69,61.82,0,-50.55,76.29,73.52,2.77,-3.75,6.51,6.62,0,-0.02,-0.03,-0.11,-0.18,-0.11,-0.03,-0.07,-0.11,-1,92.63,90.06,-0.03,0.1,-37.89,95.84,92.12,0,-0.04,0.1,0.09,-0.07,-0.03,0.04,
18/11/2008,-1,-1,-1,-1,-1,-1,-1,1,60.26,20.04,41.15,51.39,0,-79.96,76.51,72.87,3.64,-2.27,5.91,6.51,0,-0.07,-0.09,-0.09,-0.17,-0.24,-0.16,-0.08,-0.09,-1,91.23,85.35,-0.07,-0.26,-64.48,93.75,88.51,-0.04,0.01,0.07,0.08,-0.01,0,0.03,
19/11/2008,-1,-1,-1,-1,-1,1,1,1,54.48,8.95,26.15,40,0,-91.05,75.75,72.76,2.99,-1.07,4.06,5.91,0,-0.03,-0.1,-0.12,-0.12,-0.2,-0.24,-0.15,-0.11,-1,92.23,84.72,-0.09,0.46,-73.34,94.46,88.49,0.01,-0.03,0.09,0.09,-0.03,0,0.02,
20/11/2008,1,1,1,1,1,1,1,1,47.38,5.71,11.57,26.29,0,-94.29,74.06,72.02,2.04,-0.12,2.16,4.06,0,-0.08,-0.11,-0.17,-0.19,-0.2,-0.29,-0.26,-0.13,-1,88.25,80.29,-0.1,-0.33,-115.01,91.46,84.77,-0.03,-0.01,0.09,0.09,-0.14,-0.09,0.04,
21/11/2008,-1,-1,-1,1,1,-1,1,1,39.33,15.05,9.9,15.87,1,-84.95,72.19,71.21,0.97,0.67,0.31,2.16,0,0.05,-0.04,-0.07,-0.14,-0.16,-0.23,-0.16,0.22,1,95.53,86.1,-0.11,0.69,-90.91,98.26,91.46,-0.01,0.02,0.14,0.1,-0.1,-0.07,0.06,
24/11/2008,-1,-1,1,1,1,1,1,1,30,8.87,9.88,10.45,-1,-91.13,70.24,70.57,-0.33,1.13,-1.46,0.31,-1,-0.03,0.01,-0.07,-0.1,-0.17,-0.25,-0.12,-0.11,-1,95.74,85.55,-0.12,0.32,-86.12,97.47,91.28,0.02,0.04,0.08,0.09,0.16,0.02,-0.04,
25/11/2008,1,1,1,1,1,1,1,1,22.53,8.07,10.66,10.15,0,-91.93,68.54,69.91,-1.37,1.27,-2.64,-1.46,0,0,-0.04,0,-0.08,-0.11,-0.32,0.04,-0.12,-1,97.57,88.71,-0.1,0.81,-85.68,98.59,93.56,0.04,0.01,0.07,0.09,0.06,0.07,-0.03,
26/11/2008,1,1,-1,-1,-1,1,1,1,33.5,26.39,14.44,11.66,1,-73.61,67.31,69.63,-2.32,1.08,-3.4,-2.64,0,0.09,0.09,0.05,0.1,0.01,-0.19,0.11,0.15,1,106.44,99.22,-0.07,1.13,-66.62,105.38,102.83,0.01,-0.03,0.09,0.09,-0.02,0.02,0.03,
28/11/2008,-1,-1,-1,-1,1,1,1,1,35.74,26.87,20.44,15.18,0,-73.13,65.49,69.21,-3.72,0.52,-4.24,-3.4,0,0,0.1,0.09,0.05,0.1,-0.11,0.05,0.14,1,104.65,100.75,-0.04,0.11,-71.04,103.35,103.18,-0.03,0.02,0.11,0.1,-0.03,-0.03,0.1,
01/12/2008,1,-1,1,1,1,1,1,1,32.18,11.47,21.58,18.82,-1,-88.53,63.84,68.47,-4.63,-0.3,-4.33,-4.24,0,-0.07,-0.07,0.01,0.01,-0.03,-0.18,-0.06,-0.12,-1,97.37,95.18,-0.02,0.31,-75.26,96.66,96.73,0.02,-0.04,0.12,0.1,0.08,0.04,-0.03,
02/12/2008,-1,1,1,1,1,1,1,1,22.1,10.75,16.37,19.46,0,-89.25,62.72,67.96,-5.24,-1.29,-3.95,-4.33,0,-0.01,-0.08,-0.08,0.01,0,-0.16,-0.19,-0.12,-1,96.68,96.33,0,0.13,-90.87,97.08,97.07,-0.04,0.05,0.06,0.09,-0.13,-0.05,0.02,
03/12/2008,1,1,1,1,1,1,1,1,29.7,23.55,15.26,17.73,1,-76.45,61.79,67.74,-5.95,-2.28,-3.67,-3.95,0,0.04,0.03,-0.05,-0.05,0.04,-0.07,-0.22,0.12,1,99.27,100.48,0.01,0.93,-65.75,100.47,100.54,0.05,0,0.06,0.09,0.07,0.04,-0.02,
04/12/2008,-1,-1,1,1,1,1,1,1,44.28,50.97,28.42,20.02,0,-49.03,61.45,68.13,-6.68,-3.25,-3.43,-3.67,0,0.09,0.13,0.12,0.04,0.04,0.05,-0.2,0.12,1,107.09,108.74,0.02,0.96,-29.75,106.39,107.5,0,0.01,0.1,0.09,0.06,0.07,-0.02,
05/12/2008,-1,1,1,1,1,1,1,1,43.42,55.68,43.4,29.03,0,-44.32,61.43,68.43,-7,-4.14,-2.86,-3.43,0,-0.02,0.07,0.11,0.1,0.02,0.12,-0.21,-0.22,-1,105.03,105.83,0.01,0.68,-3.58,102.89,104.52,0.01,0.06,0.11,0.09,0,-0.01,-0.03,
08/12/2008,1,1,1,1,1,1,1,1,48.09,75.26,60.64,44.15,0,-24.74,61.76,68.67,-6.91,-4.87,-2.04,-2.86,0,0.03,0.02,0.11,0.14,0.14,0.11,-0.15,0.16,1,105.68,108.11,0.02,1.3,16.71,103.38,106.14,0.06,0.01,0.06,0.08,0.1,0.12,-0.02,
10/12/2008,1,1,1,1,1,1,1,1,60.01,95.32,75.42,59.82,0,-4.68,62.98,69.05,-6.07,-5.39,-0.68,-2.04,0,0.08,0.12,0.1,0.2,0.24,0.24,-0.07,0.15,1,109.48,114.31,0.04,1.17,61.32,106.81,111.41,0.01,0.01,0.08,0.08,0.06,0.03,-0.03,
11/12/2008,1,1,1,1,1,1,1,1,64.27,88.6,86.39,74.15,0,-11.4,64.07,69.1,-5.03,-5.69,0.66,-0.68,1,0.02,0.1,0.13,0.12,0.21,0.26,-0.14,0.12,1,106.96,113.29,0.06,0.73,104.56,104.64,109.96,0.01,-0.03,0.06,0.08,0.09,0.04,-0.03,
12/12/2008,-1,1,1,1,1,1,1,1,74.91,92.94,92.28,84.7,0,-7.06,65.41,68.96,-3.56,-5.67,2.12,0.66,0,0.01,0.03,0.11,0.15,0.13,0.17,-0.05,0.09,1,105.63,112.76,0.06,0.3,111.62,103.13,108.48,-0.03,0.03,0.08,0.08,-0.01,0.01,0.03,
15/12/2008,1,1,1,1,1,1,1,1,73.59,87.84,89.79,89.49,-1,-12.16,66.89,68.69,-1.8,-5.36,3.56,2.12,0,0.02,0.03,0.05,0.13,0.17,0.19,0.05,0.07,1,104.37,112.8,0.07,1.06,150.91,102.52,107.71,0.03,-0.01,0.05,0.07,0.05,0.06,-0.02,
16/12/2008,1,1,1,1,1,1,1,-1,79.13,89.68,90.15,90.74,0,-10.32,67.95,68.48,-0.53,-4.84,4.31,3.56,0,0.01,0.02,0.04,0.05,0.14,0.29,0.06,0.07,1,102.34,110.58,0.07,0.61,140.03,101.45,105.84,-0.01,0.02,0.04,0.06,-0.02,-0.04,0.02,
17/12/2008,1,1,1,1,-1,1,1,-1,80.91,89.06,88.86,89.6,1,-10.94,69.16,68.47,0.69,-4.1,4.79,4.31,0,0.03,0.03,0.05,0.06,0.08,0.34,0.12,0.08,1,103.37,110.27,0.06,1.36,153.25,102.37,106.08,0.02,0,0.04,0.06,0.11,0.1,-0.03,
18/12/2008,1,1,-1,-1,-1,-1,-1,-1,80.93,94.51,91.08,90.03,0,-5.49,71.38,68.75,2.64,-3.06,5.7,4.79,0,0.09,0.12,0.13,0.15,0.16,0.41,0.31,0.08,1,109.54,116.46,0.06,0.87,165.47,107.29,111.93,0,-0.02,0.13,0.07,-0.03,0.01,0.02,
19/12/2008,-1,-1,-1,-1,-1,-1,1,-1,80.9,94.95,92.84,90.93,0,-5.05,73.65,68.75,4.89,-1.74,6.64,5.7,0,0,0.09,0.12,0.13,0.15,0.3,0.36,0.07,1,106.66,113.6,0.06,0.25,151.85,104.17,108.95,-0.02,0,0.05,0.06,0.02,-0.03,-0.04,
22/12/2008,-1,-1,-1,-1,-1,1,1,-1,83.73,79.33,89.6,91.17,-1,-20.67,75.33,68.83,6.49,-0.25,6.75,6.64,0,-0.06,-0.06,0.03,0.06,0.06,0.24,0.4,-0.04,-1,99.34,104.89,0.05,0,111.62,98.03,101.45,0,-0.01,0.06,0.07,0.01,0,-0.03,
23/12/2008,1,1,-1,1,1,1,1,-1,78.01,65.72,80,87.48,0,-34.28,76.28,69.04,7.24,1.23,6.01,6.75,0,-0.04,-0.1,-0.1,-0.01,0.01,0.15,0.28,-0.04,-1,94.89,99.13,0.04,0.01,68.33,95.4,97.08,-0.01,0,0.06,0.07,-0.04,-0.01,0.02,
24/12/2008,-1,-1,1,1,1,1,1,-1,77.92,72.57,72.54,80.71,1,-27.43,77.53,69.36,8.18,2.69,5.48,6.01,0,0.03,-0.01,-0.07,-0.07,0.02,0.1,0.37,0.04,1,97.63,101.43,0.04,0.66,68.54,99.21,99.86,0,-0.01,0.07,0.08,-0.07,-0.02,0.01,
26/12/2008,1,1,1,1,1,1,1,-1,65.4,50.61,62.97,71.84,-1,-49.39,78.25,69.57,8.68,4.05,4.62,5.48,0,-0.05,-0.02,-0.06,-0.12,-0.12,0.03,0.3,-0.04,-1,94.69,95.76,0.01,0.31,52.51,96.38,95.2,-0.01,0.01,0.09,0.07,0.04,0.03,0,
29/12/2008,1,1,1,1,1,1,-1,-1,71.54,68.63,63.94,66.48,1,-31.37,78.93,70.16,8.76,5.23,3.54,4.62,0,0.07,0.01,0.04,0,-0.06,0.08,0.27,0.05,1,102.26,101.32,-0.01,0.7,55.13,102.43,101.12,0.01,0.01,0.11,0.08,-0.04,0,0.01,
