c,gamma,dist+plus_actual,dist_minus_act,pred_plus_train,pred_minus_train,pred_plus_test,pred_minus_test,pred_tain_accuracy_tot,pred_train_acc_plus,pred_train_acc_minus,pre_test_acc_tot,pred_test_acc_plus,pred_test_acc_minus,ret_pt_tot_train,ret_pt_tot_plus,ret_pt_train_minus,ret_pt_cor_train,ret_pt_inc_train,rt_pt_tot_test,rt_pt_plus_test,rt_pt_minus_test,rt_pt_cor_test,ret_pt_inc_test
100,0.02,54.0833333333,45.9166666667,64.8648648649,35.1351351351,72.6368159204,27.3631840796,57.2572572573,58.3333333333,55.2706552707,54.2288557214,57.5342465753,45.4545454545,0.1830366188,0.1609377447,0.2236033907,1.1355529842,-1.0869852016,0.2007843871,0.17850384,0.259929112,1.2054076208,-0.9894757486
100,0.0196078431,54.0833333333,45.9166666667,64.5645645646,35.4354354354,72.6368159204,27.3631840796,56.956956957,58.1395348837,54.802259887,54.2288557214,57.5342465753,45.4545454545,0.1744206506,0.1550005681,0.2096059124,1.1339613618,-1.089418851,0.2007843871,0.17850384,0.259929112,1.2054076208,-0.9894757486
100,0.0192307692,54.0833333333,45.9166666667,64.2642642643,35.7357357357,72.1393034826,27.8606965174,56.8568568569,58.0996884735,54.6218487395,53.7313432836,57.2413793103,44.6428571429,0.1731155106,0.1547073892,0.2060347694,1.1348077329,-1.0884114693,0.1934902084,0.1746792806,0.2421970751,1.209781164,-0.9867186433
100,0.0188679245,54.0833333333,45.9166666667,63.8638638639,36.1361361361,71.6417910448,28.3582089552,56.8568568569,58.1504702194,54.5706371191,53.2338308458,56.9444444444,43.8596491228,0.1768308747,0.1585919806,0.2088871129,1.1380815705,-1.0841169201,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0185185185,54.0833333333,45.9166666667,63.8638638639,36.1361361361,71.6417910448,28.3582089552,56.8568568569,58.1504702194,54.5706371191,53.2338308458,56.9444444444,43.8596491228,0.1768308747,0.1585919806,0.2088871129,1.1380815705,-1.0841169201,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0181818182,54.0833333333,45.9166666667,63.6636636637,36.3363363363,71.6417910448,28.3582089552,56.8568568569,58.1761006289,54.5454545455,53.2338308458,56.9444444444,43.8596491228,0.1745144108,0.1572677569,0.2045661144,1.1360403905,-1.0867944957,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0178571429,54.0833333333,45.9166666667,63.3633633634,36.6366366366,71.6417910448,28.3582089552,57.1571571572,58.4518167457,54.9180327869,53.2338308458,56.9444444444,43.8596491228,0.1788289746,0.1614245381,0.2087664973,1.133853557,-1.0893548312,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0175438596,54.0833333333,45.9166666667,63.2632632633,36.7367367367,71.6417910448,28.3582089552,57.2572572573,58.5443037975,55.0408719346,53.2338308458,56.9444444444,43.8596491228,0.1795451961,0.1622471542,0.2091721946,1.1324979893,-1.0910585282,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0172413793,54.0833333333,45.9166666667,63.2632632633,36.7367367367,71.6417910448,28.3582089552,57.2572572573,58.5443037975,55.0408719346,53.2338308458,56.9444444444,43.8596491228,0.1795451961,0.1622471542,0.2091721946,1.1324979893,-1.0910585282,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0169491525,54.0833333333,45.9166666667,63.2632632633,36.7367367367,71.6417910448,28.3582089552,57.2572572573,58.5443037975,55.0408719346,53.2338308458,56.9444444444,43.8596491228,0.1795451961,0.1622471542,0.2091721946,1.1324979893,-1.0910585282,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0166666667,54.0833333333,45.9166666667,63.2632632633,36.7367367367,71.6417910448,28.3582089552,57.2572572573,58.5443037975,55.0408719346,53.2338308458,56.9444444444,43.8596491228,0.1795451961,0.1622471542,0.2091721946,1.1324979893,-1.0910585282,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0163934426,54.0833333333,45.9166666667,63.1631631632,36.8368368368,71.6417910448,28.3582089552,57.1571571572,58.4786053883,54.8913043478,53.2338308458,56.9444444444,43.8596491228,0.1765442145,0.1601239464,0.2045474285,1.1318508907,-1.0920141857,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0161290323,54.0833333333,45.9166666667,63.1631631632,36.8368368368,71.6417910448,28.3582089552,57.1571571572,58.4786053883,54.8913043478,53.2338308458,56.9444444444,43.8596491228,0.1765442145,0.1601239464,0.2045474285,1.1318508907,-1.0920141857,0.1761168068,0.1637671446,0.2073159533,1.2047695219,-0.9947963903
100,0.0158730159,54.0833333333,45.9166666667,62.962962963,37.037037037,71.144278607,28.855721393,57.1571571572,58.5055643879,54.8648648649,53.7313432836,57.3426573427,44.8275862069,0.179320235,0.1628419848,0.2071826526,1.1342841626,-1.0887830271,0.1837186254,0.1702549062,0.2169136571,1.2006881631,-0.9972782572
100,0.015625,54.0833333333,45.9166666667,62.4624624625,37.5375375375,70.6467661692,29.3532338308,57.2572572573,58.6538461538,54.9333333333,54.2288557214,57.7464788732,45.7627118644,0.1818270101,0.1661574509,0.2077628322,1.1344945766,-1.0883964118,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0153846154,54.0833333333,45.9166666667,62.2622622623,37.7377377377,70.6467661692,29.3532338308,57.0570570571,58.5209003215,54.6419098143,54.2288557214,57.7464788732,45.7627118644,0.1774429883,0.1631640619,0.2008770049,1.1346257805,-1.0884368064,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0151515152,54.0833333333,45.9166666667,62.0620620621,37.9379379379,70.6467661692,29.3532338308,56.8568568569,58.3870967742,54.3535620053,54.2288557214,57.7464788732,45.7627118644,0.1745903474,0.1613875801,0.1960751655,1.136107303,-1.0867067214,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0149253731,54.0833333333,45.9166666667,62.0620620621,37.9379379379,70.6467661692,29.3532338308,56.8568568569,58.3870967742,54.3535620053,54.2288557214,57.7464788732,45.7627118644,0.1745903474,0.1613875801,0.1960751655,1.136107303,-1.0867067214,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0147058824,54.0833333333,45.9166666667,61.7617617618,38.2382382382,70.6467661692,29.3532338308,56.7567567568,58.3468395462,54.1884816754,54.2288557214,57.7464788732,45.7627118644,0.1754206101,0.1628457798,0.1956254805,1.1388439058,-1.0832453085,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0144927536,54.0833333333,45.9166666667,61.6616616617,38.3383383383,70.6467661692,29.3532338308,56.8568568569,58.4415584416,54.3080939948,54.2288557214,57.7464788732,45.7627118644,0.1763839937,0.163892889,0.1963697611,1.1376877959,-1.0846334651,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0142857143,54.0833333333,45.9166666667,61.6616616617,38.3383383383,70.6467661692,29.3532338308,56.8568568569,58.4415584416,54.3080939948,54.2288557214,57.7464788732,45.7627118644,0.1763839937,0.163892889,0.1963697611,1.1376877959,-1.0846334651,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.014084507,54.0833333333,45.9166666667,61.5615615616,38.4384384384,70.6467661692,29.3532338308,56.7567567568,58.3739837398,54.1666666667,54.2288557214,57.7464788732,45.7627118644,0.173152321,0.161529378,0.1916707405,1.1368416506,-1.085861158,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0138888889,54.0833333333,45.9166666667,61.5615615616,38.4384384384,70.6467661692,29.3532338308,56.7567567568,58.3739837398,54.1666666667,54.2288557214,57.7464788732,45.7627118644,0.173152321,0.161529378,0.1916707405,1.1368416506,-1.085861158,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0136986301,54.0833333333,45.9166666667,61.4614614615,38.5385385385,70.6467661692,29.3532338308,56.6566566567,58.3061889251,54.025974026,54.2288557214,57.7464788732,45.7627118644,0.171937258,0.1608020008,0.1896040487,1.1377757542,-1.0847629462,0.2619881221,0.2268488452,0.3465606192,1.2618385876,-0.9226173206
100,0.0135135135,54.0833333333,45.9166666667,61.4614614615,38.5385385385,70.1492537313,29.8507462687,56.6566566567,58.3061889251,54.025974026,53.7313432836,57.4468085106,45,0.171937258,0.1608020008,0.1896040487,1.1377757542,-1.0847629462,0.2504718617,0.2202493038,0.3214948726,1.262805758,-0.9251416954
100,0.0133333333,54.0833333333,45.9166666667,61.3613613614,38.6386386386,70.1492537313,29.8507462687,56.5565565566,58.2381729201,53.8860103627,53.7313432836,57.4468085106,45,0.1673940083,0.1573548646,0.1832548205,1.135764921,-1.0874903167,0.2504718617,0.2202493038,0.3214948726,1.262805758,-0.9251416954
100,0.0131578947,54.0833333333,45.9166666667,61.2612612613,38.7387387387,69.6517412935,30.3482587065,56.4564564565,58.1699346405,53.7467700258,53.2338308458,57.1428571429,44.262295082,0.1639562335,0.1548005321,0.1783605759,1.1347279682,-1.0889390947,0.2397214733,0.21410527,0.2985127594,1.2645103536,-0.9267935288
100,0.012987013,54.0833333333,45.9166666667,61.2612612613,38.7387387387,68.6567164179,31.3432835821,56.4564564565,58.1699346405,53.7467700258,54.2288557214,57.9710144928,46.0317460317,0.1639562335,0.1548005321,0.1783605759,1.1347279682,-1.0889390947,0.2463461965,0.2220327717,0.2996041747,1.2474164451,-0.9397044241
100,0.0128205128,54.0833333333,45.9166666667,61.0610610611,38.9389389389,68.6567164179,31.3432835821,56.2562562563,58.0327868852,53.470437018,54.2288557214,57.9710144928,46.0317460317,0.1596554443,0.1517793126,0.1719430154,1.1349359948,-1.0888813881,0.2463461965,0.2220327717,0.2996041747,1.2474164451,-0.9397044241
100,0.0126582278,54.0833333333,45.9166666667,60.7607607608,39.2392392392,68.1592039801,31.8407960199,56.3563563564,58.1548599671,53.5714285714,53.7313432836,57.6642335766,45.3125,0.1617104468,0.1542239035,0.1732442838,1.1347469944,-1.0890191795,0.1638065993,0.1631043282,0.1653098982,1.1821589166,-1.0187960919
100,0.0125,54.0833333333,45.9166666667,60.5605605606,39.4394394394,68.1592039801,31.8407960199,56.5565565566,58.347107438,53.807106599,53.7313432836,57.6642335766,45.3125,0.1660557316,0.1583284702,0.1778612698,1.134579421,-1.0890265724,0.1638065993,0.1631043282,0.1653098982,1.1821589166,-1.0187960919
100,0.012345679,54.0833333333,45.9166666667,60.4604604605,39.5395395395,68.1592039801,31.8407960199,56.4564564565,58.2781456954,53.6708860759,53.7313432836,57.6642335766,45.3125,0.1646779311,0.1574488996,0.1756762562,1.1353684109,-1.0881125279,0.1638065993,0.1631043282,0.1653098982,1.1821589166,-1.0187960919
100,0.012195122,54.0833333333,45.9166666667,60.4604604605,39.5395395395,68.1592039801,31.8407960199,56.4564564565,58.2781456954,53.6708860759,53.7313432836,57.6642335766,45.3125,0.1646779311,0.1574488996,0.1756762562,1.1353684109,-1.0881125279,0.1638065993,0.1631043282,0.1653098982,1.1821589166,-1.0187960919
100,0.0120481928,54.0833333333,45.9166666667,60.3603603604,39.6396396396,67.1641791045,32.8358208955,56.5565565566,58.3747927032,53.7878787879,53.7313432836,57.7777777778,45.4545454545,0.167083567,0.1597067266,0.1782600364,1.1354899195,-1.0878466833,0.168497096,0.1690125029,0.1674428547,1.1865236844,-1.0137273293
100,0.0119047619,54.0833333333,45.9166666667,60.3603603604,39.6396396396,67.1641791045,32.8358208955,56.5565565566,58.3747927032,53.7878787879,53.7313432836,57.7777777778,45.4545454545,0.167083567,0.1597067266,0.1782600364,1.1354899195,-1.0878466833,0.168497096,0.1690125029,0.1674428547,1.1865236844,-1.0137273293
100,0.0117647059,54.0833333333,45.9166666667,60.1601601602,39.8398398398,67.1641791045,32.8358208955,56.7567567568,58.5690515807,54.0201005025,53.7313432836,57.7777777778,45.4545454545,0.1722150079,0.1645115512,0.1837894516,1.1360142693,-1.0869420916,0.168497096,0.1690125029,0.1674428547,1.1865236844,-1.0137273293
100,0.011627907,54.0833333333,45.9166666667,60.0600600601,39.9399399399,67.1641791045,32.8358208955,56.6566566567,58.5,53.8847117794,53.7313432836,57.7777777778,45.4545454545,0.1698336651,0.1627993003,0.1803588992,1.1359155983,-1.087183287,0.168497096,0.1690125029,0.1674428547,1.1865236844,-1.0137273293
100,0.0114942529,54.0833333333,45.9166666667,59.7597597598,40.2402402402,67.1641791045,32.8358208955,56.5565565566,58.458961474,53.7313432836,53.7313432836,57.7777777778,45.4545454545,0.1705244991,0.1641965538,0.179875448,1.1385380372,-1.0838967143,0.168497096,0.1690125029,0.1674428547,1.1865236844,-1.0137273293
100,0.0113636364,54.0833333333,45.9166666667,59.6596596597,40.3403403403,66.1691542289,33.8308457711,56.4564564565,58.389261745,53.5980148883,53.7313432836,57.8947368421,45.5882352941,0.1654381521,0.1602007147,0.1731455909,1.1360430397,-1.08724184,0.1719329341,0.1741502979,0.1675960315,1.1897209227,-1.0100144074
100,0.0112359551,54.0833333333,45.9166666667,59.5595595596,40.4404404404,66.1691542289,33.8308457711,56.3563563564,58.3193277311,53.4653465347,53.7313432836,57.8947368421,45.5882352941,0.1610073641,0.1567428849,0.1672570318,1.1341219626,-1.0898225879,0.1719329341,0.1741502979,0.1675960315,1.1897209227,-1.0100144074
100,0.0111111111,54.0833333333,45.9166666667,59.5595595596,40.4404404404,66.1691542289,33.8308457711,56.3563563564,58.3193277311,53.4653465347,53.7313432836,57.8947368421,45.5882352941,0.1610073641,0.1567428849,0.1672570318,1.1341219626,-1.0898225879,0.1719329341,0.1741502979,0.1675960315,1.1897209227,-1.0100144074
100,0.010989011,54.0833333333,45.9166666667,59.5595595596,40.4404404404,66.1691542289,33.8308457711,56.3563563564,58.3193277311,53.4653465347,53.7313432836,57.8947368421,45.5882352941,0.1610073641,0.1567428849,0.1672570318,1.1341219626,-1.0898225879,0.1719329341,0.1741502979,0.1675960315,1.1897209227,-1.0100144074
100,0.0108695652,54.0833333333,45.9166666667,59.5595595596,40.4404404404,65.671641791,34.328358209,56.3563563564,58.3193277311,53.4653465347,53.2338308458,57.5757575758,44.9275362319,0.1610073641,0.1567428849,0.1672570318,1.1341219626,-1.0898225879,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0107526882,54.0833333333,45.9166666667,59.4594594595,40.5405405405,65.671641791,34.328358209,56.2562562563,58.2491582492,53.3333333333,53.2338308458,57.5757575758,44.9275362319,0.1605923835,0.1566571023,0.1663357669,1.1357704042,-1.087813192,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0106382979,54.0833333333,45.9166666667,59.3593593594,40.6406406406,65.671641791,34.328358209,56.1561561562,58.1787521079,53.2019704433,53.2338308458,57.5757575758,44.9275362319,0.1594236465,0.1559348497,0.1644943732,1.1367522536,-1.0866703276,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0105263158,54.0833333333,45.9166666667,59.3593593594,40.6406406406,65.671641791,34.328358209,56.1561561562,58.1787521079,53.2019704433,53.2338308458,57.5757575758,44.9275362319,0.1594236465,0.1559348497,0.1644943732,1.1367522536,-1.0866703276,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0104166667,54.0833333333,45.9166666667,59.3593593594,40.6406406406,65.671641791,34.328358209,56.1561561562,58.1787521079,53.2019704433,53.2338308458,57.5757575758,44.9275362319,0.1594236465,0.1559348497,0.1644943732,1.1367522536,-1.0866703276,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0103092784,54.0833333333,45.9166666667,59.2592592593,40.7407407407,65.671641791,34.328358209,56.2562562563,58.277027027,53.316953317,53.2338308458,57.5757575758,44.9275362319,0.1598433948,0.1565531249,0.1646058393,1.1351033778,-1.0886671074,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0102040816,54.0833333333,45.9166666667,59.2592592593,40.7407407407,65.671641791,34.328358209,56.2562562563,58.277027027,53.316953317,53.2338308458,57.5757575758,44.9275362319,0.1598433948,0.1565531249,0.1646058393,1.1351033778,-1.0886671074,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0101010101,54.0833333333,45.9166666667,59.2592592593,40.7407407407,65.671641791,34.328358209,56.2562562563,58.277027027,53.316953317,53.2338308458,57.5757575758,44.9275362319,0.1598433948,0.1565531249,0.1646058393,1.1351033778,-1.0886671074,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.01,54.0833333333,45.9166666667,59.2592592593,40.7407407407,65.671641791,34.328358209,56.2562562563,58.277027027,53.316953317,53.2338308458,57.5757575758,44.9275362319,0.1598433948,0.1565531249,0.1646058393,1.1351033778,-1.0886671074,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0099009901,54.0833333333,45.9166666667,59.1591591592,40.8408408408,65.671641791,34.328358209,56.1561561562,58.20642978,53.1862745098,53.2338308458,57.5757575758,44.9275362319,0.157412514,0.1547593809,0.1612369084,1.134958008,-1.0889579908,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0098039216,54.0833333333,45.9166666667,59.0590590591,40.9409409409,65.671641791,34.328358209,56.0560560561,58.1355932203,53.0562347188,53.2338308458,57.5757575758,44.9275362319,0.1571289019,0.1547810953,0.1604992325,1.1367312404,-1.0868105756,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0097087379,54.0833333333,45.9166666667,59.0590590591,40.9409409409,65.671641791,34.328358209,56.0560560561,58.1355932203,53.0562347188,53.2338308458,57.5757575758,44.9275362319,0.1571289019,0.1547810953,0.1604992325,1.1367312404,-1.0868105756,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0096153846,54.0833333333,45.9166666667,58.958958959,41.041041041,65.671641791,34.328358209,56.1561561562,58.234295416,53.1707317073,53.2338308458,57.5757575758,44.9275362319,0.1599923486,0.157477082,0.163588203,1.1372596251,-1.086023429,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0095238095,54.0833333333,45.9166666667,58.8588588589,41.1411411411,65.671641791,34.328358209,56.2562562563,58.3333333333,53.2846715328,53.2338308458,57.5757575758,44.9275362319,0.1605047073,0.158181015,0.163813015,1.1356923225,-1.0879131508,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0094339623,54.0833333333,45.9166666667,58.8588588589,41.1411411411,65.671641791,34.328358209,56.2562562563,58.3333333333,53.2846715328,53.2338308458,57.5757575758,44.9275362319,0.1605047073,0.158181015,0.163813015,1.1356923225,-1.0879131508,0.1539183582,0.1617539753,0.138928482,1.1839195773,-1.018529838
100,0.0093457944,54.0833333333,45.9166666667,58.8588588589,41.1411411411,65.1741293532,34.8258706468,56.2562562563,58.3333333333,53.2846715328,52.736318408,57.2519083969,44.2857142857,0.1605047073,0.158181015,0.163813015,1.1356923225,-1.0879131508,0.1526416964,0.1620093147,0.1351108678,1.19387821,-1.0091590451
100,0.0092592593,54.0833333333,45.9166666667,58.7587587588,41.2412412412,65.1741293532,34.8258706468,56.1561561562,58.262350937,53.1553398058,52.736318408,57.2519083969,44.2857142857,0.1599812297,0.1580041504,0.1627844798,1.1372497053,-1.0860360768,0.1526416964,0.1620093147,0.1351108678,1.19387821,-1.0091590451
100,0.0091743119,54.0833333333,45.9166666667,58.7587587588,41.2412412412,65.1741293532,34.8258706468,56.1561561562,58.262350937,53.1553398058,52.736318408,57.2519083969,44.2857142857,0.1599812297,0.1580041504,0.1627844798,1.1372497053,-1.0860360768,0.1526416964,0.1620093147,0.1351108678,1.19387821,-1.0091590451
100,0.0090909091,54.0833333333,45.9166666667,58.6586586587,41.3413413413,65.1741293532,34.8258706468,56.0560560561,58.1911262799,53.0266343826,52.736318408,57.2519083969,44.2857142857,0.1578718554,0.1564721748,0.1598482718,1.1373952551,-1.0859673824,0.1526416964,0.1620093147,0.1351108678,1.19387821,-1.0091590451
